date,departure_date,days_until_departure,fare_class,price,competitor_price,fuel_price_index,capacity,bookings,day_of_week,month,is_weekend,is_holiday
2024-03-19,2024-06-26,99,Economy,365.88,361.48,98.93,180,49,2,6,0,0
2024-03-30,2024-06-26,88,Economy,357.03,398.23,94.23,180,59,2,6,0,0
2024-04-07,2024-06-26,80,Economy,350.1,235.45,105.11,180,70,2,6,0,0
2024-04-21,2024-06-26,66,Economy,348.79,348.33,103.56,180,79,2,6,0,0
2024-04-22,2024-06-26,65,Economy,359.02,390.37,106.34,180,86,2,6,0,0
2024-06-07,2024-06-26,19,Economy,420.57,376.71,107.19,180,91,2,6,0,0
2024-06-25,2024-06-26,1,Economy,451.96,448.78,92.97,180,99,2,6,0,0
2024-01-14,2024-06-29,167,Business,910.99,1054.32,105.28,40,4,5,6,1,0
2024-01-30,2024-06-29,151,Business,871.61,1053.84,103.43,40,5,5,6,1,0
2024-02-01,2024-06-29,149,Business,886.56,1012.74,98.69,40,5,5,6,1,0
2024-02-12,2024-06-29,138,Business,905.99,836.5,104.38,40,6,5,6,1,0
2024-03-06,2024-06-29,115,Business,994.6,963.22,99.27,40,7,5,6,1,0
2024-03-24,2024-06-29,97,Business,1070.78,979.0,106.6,40,9,5,6,1,0
2024-04-11,2024-06-29,79,Business,1135.47,1026.26,103.83,40,11,5,6,1,0
2024-04-28,2024-06-29,62,Business,1202.52,1096.86,104.56,40,11,5,6,1,0
2024-04-29,2024-06-29,61,Business,1319.51,1528.26,96.86,40,14,5,6,1,0
2024-05-06,2024-06-29,54,Business,1147.11,1510.81,104.78,40,14,5,6,1,0
2024-05-09,2024-06-29,51,Business,1269.73,1388.06,103.71,40,15,5,6,1,0
2024-06-07,2024-06-29,22,Business,1330.81,1298.58,103.85,40,17,5,6,1,0
2024-01-19,2024-07-01,164,Economy,262.21,288.36,89.0,180,4,0,7,0,0
2024-01-30,2024-07-01,153,Economy,279.22,247.36,88.53,180,15,0,7,0,0
2024-03-02,2024-07-01,121,Economy,289.15,253.77,90.35,180,16,0,7,0,0
2024-03-05,2024-07-01,118,Economy,317.01,336.39,85.2,180,23,0,7,0,0
2024-03-07,2024-07-01,116,Economy,323.08,321.99,79.35,180,29,0,7,0,0
2024-04-16,2024-07-01,76,Economy,379.79,420.98,87.23,180,33,0,7,0,0
2024-04-17,2024-07-01,75,Economy,388.09,320.56,86.81,180,41,0,7,0,0
2024-05-20,2024-07-01,42,Economy,403.52,439.3,89.37,180,51,0,7,0,0
2024-06-01,2024-07-01,30,Economy,367.83,332.75,87.08,180,62,0,7,0,0
2024-06-05,2024-07-01,26,Economy,452.58,379.23,101.21,180,73,0,7,0,0
2024-06-15,2024-07-01,16,Economy,419.73,405.85,85.6,180,84,0,7,0,0
2024-06-25,2024-07-01,6,Economy,468.65,543.76,87.77,180,90,0,7,0,0
2024-01-13,2024-07-02,171,Economy,254.73,329.84,91.38,180,11,1,7,0,0
2024-01-30,2024-07-02,154,Economy,309.65,366.3,97.34,180,21,1,7,0,0
2024-02-03,2024-07-02,150,Economy,285.17,287.32,91.35,180,35,1,7,0,0
2024-03-30,2024-07-02,94,Economy,352.62,391.65,82.24,180,39,1,7,0,0
2024-04-09,2024-07-02,84,Economy,350.9,345.1,94.82,180,42,1,7,0,0
2024-04-11,2024-07-02,82,Economy,343.35,331.74,89.47,180,51,1,7,0,0
2024-04-18,2024-07-02,75,Economy,362.78,412.15,91.91,180,58,1,7,0,0
2024-04-22,2024-07-02,71,Economy,387.7,453.36,87.53,180,62,1,7,0,0
2024-05-17,2024-07-02,46,Economy,396.12,445.63,95.56,180,69,1,7,0,0
2024-05-21,2024-07-02,42,Economy,395.59,409.37,86.08,180,85,1,7,0,0
2024-05-29,2024-07-02,34,Economy,445.7,370.68,86.98,180,91,1,7,0,0
2024-06-30,2024-07-02,2,Economy,423.5,316.12,89.79,180,99,1,7,0,0
2024-01-19,2024-07-07,170,Economy,259.37,314.87,98.86,180,5,6,7,1,0
2024-01-22,2024-07-07,167,Economy,241.79,223.4,97.71,180,9,6,7,1,0
2024-01-23,2024-07-07,166,Economy,269.63,242.3,88.42,180,9,6,7,1,0
2024-02-03,2024-07-07,155,Economy,284.68,177.3,83.24,180,17,6,7,1,0
2024-02-05,2024-07-07,153,Economy,270.15,269.89,92.32,180,21,6,7,1,0
2024-02-12,2024-07-07,146,Economy,306.83,220.59,92.3,180,17,6,7,1,0
2024-02-22,2024-07-07,136,Economy,307.58,298.32,90.58,180,28,6,7,1,0
2024-02-28,2024-07-07,130,Economy,326.59,237.84,98.2,180,38,6,7,1,0
2024-03-01,2024-07-07,128,Economy,296.8,297.09,91.38,180,32,6,7,1,0
2024-03-02,2024-07-07,127,Economy,308.41,270.12,88.46,180,57,6,7,1,0
2024-03-02,2024-07-07,127,Economy,284.32,269.93,89.11,180,29,6,7,1,0
2024-03-14,2024-07-07,115,Economy,322.1,375.71,86.21,180,48,6,7,1,0
2024-03-17,2024-07-07,112,Economy,324.14,232.28,91.35,180,61,6,7,1,0
2024-03-20,2024-07-07,109,Economy,312.67,314.25,91.31,180,39,6,7,1,0
2024-03-21,2024-07-07,108,Economy,303.53,314.34,88.74,180,68,6,7,1,0
2024-03-26,2024-07-07,103,Economy,359.62,440.79,94.21,180,47,6,7,1,0
2024-04-18,2024-07-07,80,Economy,360.69,295.76,76.49,180,57,6,7,1,0
2024-04-19,2024-07-07,79,Economy,322.83,285.34,91.77,180,57,6,7,1,0
2024-04-24,2024-07-07,74,Economy,329.11,335.44,94.66,180,63,6,7,1,0
2024-04-27,2024-07-07,71,Economy,390.58,381.09,86.13,180,64,6,7,1,0
2024-05-01,2024-07-07,67,Economy,384.53,402.0,90.47,180,72,6,7,1,0
2024-05-18,2024-07-07,50,Economy,389.96,437.45,91.99,180,82,6,7,1,0
2024-05-21,2024-07-07,47,Economy,390.39,436.56,91.01,180,92,6,7,1,0
2024-05-22,2024-07-07,46,Economy,431.07,452.43,96.67,180,77,6,7,1,0
2024-05-24,2024-07-07,44,Economy,426.33,501.87,97.71,180,102,6,7,1,0
2024-06-02,2024-07-07,35,Economy,424.38,359.07,90.83,180,112,6,7,1,0
2024-06-06,2024-07-07,31,Economy,403.82,428.11,90.83,180,75,6,7,1,0
2024-06-07,2024-07-07,30,Economy,438.22,396.54,93.53,180,84,6,7,1,0
2024-06-08,2024-07-07,29,Economy,424.84,424.24,94.31,180,87,6,7,1,0
2024-06-12,2024-07-07,25,Economy,431.75,426.15,93.57,180,92,6,7,1,0
2024-06-13,2024-07-07,24,Economy,355.85,333.66,87.58,180,107,6,7,1,0
2024-06-21,2024-07-07,16,Economy,443.27,557.21,94.14,180,102,6,7,1,0
2024-06-22,2024-07-07,15,Economy,443.1,485.54,91.58,180,118,6,7,1,0
2024-06-30,2024-07-07,7,Economy,407.01,398.45,88.87,180,122,6,7,1,0
2024-07-02,2024-07-07,5,Economy,442.69,469.6,90.5,180,139,6,7,1,0
2024-07-04,2024-07-07,3,Economy,484.91,457.43,90.92,180,122,6,7,1,0
2024-01-14,2024-07-08,176,Economy,251.28,268.67,101.95,180,13,0,7,0,0
2024-01-16,2024-07-08,174,Economy,242.83,225.41,89.48,180,22,0,7,0,0
2024-01-22,2024-07-08,168,Economy,252.58,284.02,86.49,180,33,0,7,0,0
2024-02-04,2024-07-08,155,Economy,286.16,271.21,95.34,180,11,0,7,0,0
2024-02-13,2024-07-08,146,Economy,303.99,387.65,87.61,180,21,0,7,0,0
2024-02-18,2024-07-08,141,Economy,319.41,300.78,80.0,180,27,0,7,0,0
2024-02-22,2024-07-08,137,Economy,286.2,211.21,91.65,180,34,0,7,0,0
2024-02-26,2024-07-08,133,Economy,293.29,255.38,89.35,180,41,0,7,0,0
2024-03-20,2024-07-08,110,Economy,343.86,357.11,99.63,180,46,0,7,0,0
2024-03-22,2024-07-08,108,Economy,345.83,253.82,85.1,180,58,0,7,0,0
2024-04-09,2024-07-08,90,Economy,347.23,356.82,87.56,180,51,0,7,0,0
2024-04-09,2024-07-08,90,Economy,337.49,436.62,87.34,180,65,0,7,0,0
2024-04-12,2024-07-08,87,Economy,370.73,424.33,85.38,180,59,0,7,0,0
2024-04-13,2024-07-08,86,Economy,335.91,306.46,94.91,180,75,0,7,0,0
2024-05-02,2024-07-08,67,Economy,387.06,491.65,92.5,180,82,0,7,0,0
2024-05-10,2024-07-08,59,Economy,379.85,308.8,87.43,180,65,0,7,0,0
2024-05-15,2024-07-08,54,Economy,376.93,353.53,85.0,180,68,0,7,0,0
2024-05-17,2024-07-08,52,Economy,393.45,347.34,92.19,180,91,0,7,0,0
2024-05-19,2024-07-08,50,Economy,414.66,440.58,83.08,180,71,0,7,0,0
2024-05-26,2024-07-08,43,Economy,416.08,362.39,83.24,180,93,0,7,0,0
2024-05-31,2024-07-08,38,Economy,376.64,494.42,92.45,180,106,0,7,0,0
2024-06-14,2024-07-08,24,Economy,421.79,409.82,82.6,180,76,0,7,0,0
2024-06-25,2024-07-08,13,Economy,426.45,353.83,84.94,180,113,0,7,0,0
2024-07-02,2024-07-08,6,Economy,477.84,686.98,89.37,180,87,0,7,0,0
2024-01-12,2024-07-09,179,Economy,237.89,243.35,83.32,180,0,1,7,0,0
2024-01-27,2024-07-09,164,Economy,272.73,332.52,91.23,180,6,1,7,0,0
2024-01-29,2024-07-09,162,Economy,274.35,307.43,87.53,180,10,1,7,0,0
2024-01-30,2024-07-09,161,Economy,269.65,264.44,92.61,180,16,1,7,0,0
2024-03-02,2024-07-09,129,Economy,294.64,321.94,88.89,180,21,1,7,0,0
2024-04-01,2024-07-09,99,Economy,302.79,258.69,85.42,180,26,1,7,0,0
2024-05-22,2024-07-09,48,Economy,432.55,409.63,86.68,180,35,1,7,0,0
2024-06-02,2024-07-09,37,Economy,399.93,310.47,82.35,180,41,1,7,0,0
2024-06-05,2024-07-09,34,Economy,402.1,422.83,83.93,180,47,1,7,0,0
2024-06-10,2024-07-09,29,Economy,408.51,389.86,96.74,180,57,1,7,0,0
2024-06-16,2024-07-09,23,Economy,431.7,487.33,84.86,180,65,1,7,0,0
2024-07-03,2024-07-09,6,Economy,430.55,394.84,88.54,180,79,1,7,0,0
2024-01-14,2024-07-10,178,Business,814.6,921.19,87.99,40,1,2,7,0,0
2024-02-05,2024-07-10,156,Business,820.97,631.41,81.74,40,2,2,7,0,0
2024-02-22,2024-07-10,139,Business,879.09,929.17,94.12,40,5,2,7,0,0
2024-02-28,2024-07-10,133,Business,991.14,920.54,90.82,40,7,2,7,0,0
2024-03-05,2024-07-10,127,Business,1062.95,1246.54,93.3,40,9,2,7,0,0
2024-03-22,2024-07-10,110,Business,1005.07,884.03,92.87,40,10,2,7,0,0
2024-05-08,2024-07-10,63,Business,1287.91,1301.87,85.09,40,10,2,7,0,0
2024-05-17,2024-07-10,54,Business,1202.77,1321.46,88.2,40,13,2,7,0,0
2024-05-25,2024-07-10,46,Business,1190.44,1245.18,89.55,40,16,2,7,0,0
2024-06-02,2024-07-10,38,Business,1279.38,1261.96,86.7,40,19,2,7,0,0
2024-06-17,2024-07-10,23,Business,1374.57,1133.41,92.51,40,22,2,7,0,0
2024-06-27,2024-07-10,13,Business,1467.96,1517.88,87.79,40,25,2,7,0,0
2024-01-15,2024-07-12,179,Economy,247.55,280.7,86.02,180,15,4,7,0,0
2024-02-18,2024-07-12,145,Economy,274.28,300.56,87.17,180,26,4,7,0,0
2024-04-09,2024-07-12,94,Economy,377.55,375.93,96.73,180,31,4,7,0,0
2024-04-21,2024-07-12,82,Economy,363.05,497.33,91.4,180,37,4,7,0,0
2024-04-27,2024-07-12,76,Economy,373.67,364.13,93.12,180,49,4,7,0,0
2024-05-02,2024-07-12,71,Economy,381.16,370.72,95.79,180,57,4,7,0,0
2024-05-17,2024-07-12,56,Economy,399.1,354.4,94.47,180,72,4,7,0,0
2024-05-20,2024-07-12,53,Economy,392.84,423.38,82.34,180,83,4,7,0,0
2024-05-26,2024-07-12,47,Economy,395.71,377.56,99.53,180,94,4,7,0,0
2024-07-01,2024-07-12,11,Economy,460.13,444.59,89.84,180,109,4,7,0,0
2024-07-08,2024-07-12,4,Economy,432.31,404.55,88.22,180,120,4,7,0,0
2024-07-10,2024-07-12,2,Economy,397.61,403.43,87.36,180,137,4,7,0,0
2024-01-26,2024-07-13,169,Economy,238.2,225.51,84.08,180,7,5,7,1,0
2024-02-10,2024-07-13,154,Economy,266.31,222.47,99.75,180,14,5,7,1,0
2024-02-13,2024-07-13,151,Economy,267.75,240.31,84.41,180,22,5,7,1,0
2024-02-23,2024-07-13,141,Economy,289.26,276.35,89.15,180,29,5,7,1,0
2024-02-27,2024-07-13,137,Economy,298.47,296.85,86.1,180,37,5,7,1,0
2024-03-10,2024-07-13,125,Economy,330.18,372.54,94.92,180,40,5,7,1,0
2024-03-14,2024-07-13,121,Economy,319.71,313.15,90.26,180,43,5,7,1,0
2024-03-30,2024-07-13,105,Economy,352.37,332.91,96.35,180,50,5,7,1,0
2024-05-25,2024-07-13,49,Economy,369.11,357.77,87.03,180,63,5,7,1,0
2024-06-05,2024-07-13,38,Economy,389.91,377.87,95.75,180,75,5,7,1,0
2024-07-04,2024-07-13,9,Economy,452.0,477.78,87.76,180,84,5,7,1,0
2024-07-07,2024-07-13,6,Economy,469.72,562.82,95.25,180,93,5,7,1,0
2024-01-22,2024-07-15,175,Economy,254.07,284.66,88.81,180,8,0,7,0,0
2024-01-29,2024-07-15,168,Business,879.5,786.94,87.35,40,3,0,7,0,0
2024-01-30,2024-07-15,167,Economy,266.82,351.99,87.9,180,16,0,7,0,0
2024-02-01,2024-07-15,165,Business,842.85,640.71,84.72,40,5,0,7,0,0
2024-02-13,2024-07-15,153,Business,831.09,700.06,91.7,40,6,0,7,0,0
2024-02-14,2024-07-15,152,Economy,296.51,320.86,83.83,180,24,0,7,0,0
2024-02-20,2024-07-15,146,Economy,289.64,354.04,84.01,180,25,0,7,0,0
2024-03-08,2024-07-15,129,Business,952.93,791.21,98.29,40,6,0,7,0,0
2024-03-22,2024-07-15,115,Business,1032.72,1045.68,95.53,40,7,0,7,0,0
2024-03-28,2024-07-15,109,Business,985.16,1157.42,81.42,40,7,0,7,0,0
2024-03-30,2024-07-15,107,Economy,328.74,309.88,88.19,180,37,0,7,0,0
2024-04-06,2024-07-15,100,Economy,314.18,287.34,93.25,180,51,0,7,0,0
2024-04-10,2024-07-15,96,Economy,343.96,332.28,89.47,180,57,0,7,0,0
2024-04-16,2024-07-15,90,Economy,314.28,291.89,87.74,180,67,0,7,0,0
2024-04-25,2024-07-15,81,Economy,379.78,328.75,94.84,180,76,0,7,0,0
2024-05-17,2024-07-15,59,Business,1330.2,1469.33,92.11,40,9,0,7,0,0
2024-05-22,2024-07-15,54,Business,1277.47,1448.06,90.37,40,11,0,7,0,0
2024-05-30,2024-07-15,46,Economy,385.58,393.31,87.36,180,90,0,7,0,0
2024-06-10,2024-07-15,35,Business,1304.38,1027.72,94.77,40,13,0,7,0,0
2024-06-13,2024-07-15,32,Business,1342.39,1395.43,94.42,40,16,0,7,0,0
2024-06-14,2024-07-15,31,Business,1280.99,1424.33,89.58,40,17,0,7,0,0
2024-06-17,2024-07-15,28,Economy,434.26,360.12,92.12,180,98,0,7,0,0
2024-06-25,2024-07-15,20,Economy,433.96,357.4,89.85,180,112,0,7,0,0
2024-07-09,2024-07-15,6,Business,1396.57,1522.64,91.33,40,19,0,7,0,0
2024-01-20,2024-07-17,179,Economy,254.82,257.71,91.3,180,12,2,7,0,0
2024-01-23,2024-07-17,176,Economy,241.06,212.7,96.8,180,21,2,7,0,0
2024-02-07,2024-07-17,161,Economy,267.26,236.3,96.2,180,27,2,7,0,0
2024-02-08,2024-07-17,160,Economy,275.5,255.89,84.94,180,6,2,7,0,0
2024-02-12,2024-07-17,156,Economy,290.82,345.94,80.65,180,33,2,7,0,0
2024-02-14,2024-07-17,154,Economy,259.24,292.53,79.25,180,9,2,7,0,0
2024-02-14,2024-07-17,154,Economy,286.19,273.91,83.45,180,38,2,7,0,0
2024-02-19,2024-07-17,149,Economy,291.69,318.97,95.73,180,13,2,7,0,0
2024-02-25,2024-07-17,143,Economy,279.45,253.76,94.24,180,13,2,7,0,0
2024-02-25,2024-07-17,143,Economy,289.38,276.81,90.08,180,44,2,7,0,0
2024-03-05,2024-07-17,134,Economy,318.03,336.66,96.63,180,18,2,7,0,0
2024-03-06,2024-07-17,133,Economy,309.07,312.79,87.15,180,26,2,7,0,0
2024-03-09,2024-07-17,130,Economy,299.08,280.28,91.47,180,18,2,7,0,0
2024-03-10,2024-07-17,129,Economy,306.91,340.05,88.48,180,34,2,7,0,0
2024-03-10,2024-07-17,129,Economy,311.05,285.79,94.83,180,52,2,7,0,0
2024-03-13,2024-07-17,126,Economy,309.42,332.65,97.15,180,37,2,7,0,0
2024-03-15,2024-07-17,124,Economy,321.11,307.36,91.02,180,25,2,7,0,0
2024-03-21,2024-07-17,118,Economy,315.78,324.85,85.91,180,28,2,7,0,0
2024-03-25,2024-07-17,114,Economy,336.83,336.21,87.33,180,56,2,7,0,0
2024-04-10,2024-07-17,98,Economy,338.7,324.29,92.84,180,42,2,7,0,0
2024-04-12,2024-07-17,96,Economy,374.38,450.1,84.83,180,48,2,7,0,0
2024-04-23,2024-07-17,85,Economy,377.5,303.24,100.17,180,31,2,7,0,0
2024-05-01,2024-07-17,77,Economy,345.19,318.04,94.97,180,35,2,7,0,0
2024-05-13,2024-07-17,65,Economy,384.22,238.46,94.12,180,57,2,7,0,0
2024-05-26,2024-07-17,52,Economy,394.66,313.83,83.1,180,63,2,7,0,0
2024-06-02,2024-07-17,45,Economy,355.59,388.82,89.44,180,68,2,7,0,0
2024-06-04,2024-07-17,43,Economy,382.43,290.76,92.7,180,45,2,7,0,0
2024-06-05,2024-07-17,42,Economy,389.83,547.21,96.21,180,63,2,7,0,0
2024-06-10,2024-07-17,37,Economy,397.68,353.15,90.95,180,51,2,7,0,0
2024-06-15,2024-07-17,32,Economy,409.42,412.26,85.05,180,72,2,7,0,0
2024-06-23,2024-07-17,24,Economy,420.51,387.93,95.39,180,77,2,7,0,0
2024-07-04,2024-07-17,13,Economy,429.09,516.65,87.85,180,86,2,7,0,0
2024-07-09,2024-07-17,8,Economy,468.88,458.9,97.56,180,61,2,7,0,0
2024-07-11,2024-07-17,6,Economy,442.07,608.35,90.37,180,74,2,7,0,0
2024-07-16,2024-07-17,1,Economy,443.8,478.85,90.3,180,87,2,7,0,0
2024-07-16,2024-07-17,1,Economy,382.16,433.45,87.7,180,92,2,7,0,0
2024-01-23,2024-07-18,177,Economy,239.78,250.53,92.54,180,6,3,7,0,0
2024-01-28,2024-07-18,172,Economy,281.7,302.88,96.38,180,13,3,7,0,0
2024-02-06,2024-07-18,163,Economy,268.86,266.11,83.39,180,25,3,7,0,0
2024-02-14,2024-07-18,155,Economy,282.26,296.78,87.52,180,13,3,7,0,0
2024-02-16,2024-07-18,153,Economy,290.37,232.14,98.39,180,31,3,7,0,0
2024-02-24,2024-07-18,145,Economy,274.4,295.34,89.01,180,33,3,7,0,0
2024-03-10,2024-07-18,130,Economy,293.16,352.07,89.26,180,22,3,7,0,0
2024-03-14,2024-07-18,126,Economy,324.36,456.73,91.92,180,39,3,7,0,0
2024-03-15,2024-07-18,125,Economy,310.44,316.41,89.79,180,41,3,7,0,0
2024-04-13,2024-07-18,96,Economy,327.9,373.34,85.13,180,48,3,7,0,0
2024-04-14,2024-07-18,95,Economy,328.18,413.28,83.89,180,27,3,7,0,0
2024-04-15,2024-07-18,94,Economy,350.16,309.2,79.64,180,33,3,7,0,0
2024-04-28,2024-07-18,81,Economy,355.27,300.51,82.71,180,57,3,7,0,0
2024-05-01,2024-07-18,78,Economy,348.34,334.76,84.28,180,40,3,7,0,0
2024-05-02,2024-07-18,77,Economy,408.21,478.66,81.82,180,44,3,7,0,0
2024-05-03,2024-07-18,76,Economy,342.81,311.84,87.18,180,56,3,7,0,0
2024-05-16,2024-07-18,63,Economy,367.38,342.37,89.47,180,61,3,7,0,0
2024-05-26,2024-07-18,53,Economy,392.3,321.62,91.52,180,69,3,7,0,0
2024-06-01,2024-07-18,47,Economy,372.36,311.02,91.44,180,75,3,7,0,0
2024-06-12,2024-07-18,36,Economy,405.19,482.87,98.05,180,70,3,7,0,0
2024-07-04,2024-07-18,14,Economy,438.66,501.64,97.58,180,77,3,7,0,0
2024-07-07,2024-07-18,11,Economy,435.86,511.75,91.21,180,88,3,7,0,0
2024-07-12,2024-07-18,6,Economy,418.79,518.41,92.48,180,86,3,7,0,0
2024-07-16,2024-07-18,2,Economy,455.85,508.63,94.48,180,101,3,7,0,0
2024-01-21,2024-07-19,180,Economy,248.23,224.13,84.84,180,8,4,7,0,0
2024-01-24,2024-07-19,177,First,2261.31,1966.41,92.85,12,1,4,7,0,0
2024-01-25,2024-07-19,176,Economy,271.72,346.6,80.32,180,16,4,7,0,0
2024-01-29,2024-07-19,172,Economy,264.52,226.31,95.27,180,25,4,7,0,0
2024-02-03,2024-07-19,167,First,2541.25,2894.62,99.42,12,2,4,7,0,0
2024-02-06,2024-07-19,164,First,2399.98,2333.01,92.56,12,4,4,7,0,0
2024-02-08,2024-07-19,162,First,2529.43,2061.84,83.92,12,6,4,7,0,0
2024-02-11,2024-07-19,159,Economy,292.29,278.61,89.32,180,31,4,7,0,0
2024-02-16,2024-07-19,154,Economy,276.77,272.78,91.39,180,39,4,7,0,0
2024-02-27,2024-07-19,143,Economy,319.23,334.27,90.9,180,42,4,7,0,0
2024-03-20,2024-07-19,121,Economy,307.36,294.11,95.96,180,49,4,7,0,0
2024-04-02,2024-07-19,108,First,3047.73,3258.72,86.84,12,6,4,7,0,0
2024-04-04,2024-07-19,106,First,3032.04,3044.24,89.89,12,7,4,7,0,0
2024-04-04,2024-07-19,106,Economy,341.28,383.65,90.25,180,53,4,7,0,0
2024-04-15,2024-07-19,95,Economy,363.31,354.75,87.26,180,63,4,7,0,0
2024-04-23,2024-07-19,87,First,2855.74,3177.07,93.45,12,8,4,7,0,0
2024-04-24,2024-07-19,86,Economy,366.46,467.81,91.99,180,69,4,7,0,0
2024-05-09,2024-07-19,71,First,3552.59,2951.69,89.63,12,10,4,7,0,0
2024-05-31,2024-07-19,49,Economy,390.25,350.44,89.89,180,82,4,7,0,0
2024-06-01,2024-07-19,48,First,3337.35,3508.62,101.51,12,10,4,7,0,0
2024-06-03,2024-07-19,46,First,3508.26,3778.49,86.95,12,10,4,7,0,0
2024-06-19,2024-07-19,30,Economy,420.59,409.65,93.51,180,94,4,7,0,0
2024-06-22,2024-07-19,27,First,3608.65,2856.77,87.38,12,12,4,7,0,0
2024-07-15,2024-07-19,4,First,3683.88,3372.39,91.74,12,12,4,7,0,0
2024-02-09,2024-07-20,162,Economy,274.4,284.38,83.99,180,10,5,7,1,0
2024-02-28,2024-07-20,143,Economy,281.61,310.25,94.94,180,19,5,7,1,0
2024-03-23,2024-07-20,119,Economy,339.23,387.03,88.38,180,28,5,7,1,0
2024-04-12,2024-07-20,99,Economy,352.1,318.53,82.38,180,42,5,7,1,0
2024-04-19,2024-07-20,92,Economy,352.71,454.22,95.98,180,56,5,7,1,0
2024-04-24,2024-07-20,87,Economy,337.34,317.31,85.7,180,62,5,7,1,0
2024-05-02,2024-07-20,79,Economy,387.27,457.92,90.9,180,67,5,7,1,0
2024-05-06,2024-07-20,75,Economy,375.82,406.46,85.36,180,78,5,7,1,0
2024-05-10,2024-07-20,71,Economy,359.24,265.85,82.99,180,85,5,7,1,0
2024-05-25,2024-07-20,56,Economy,364.65,438.43,84.86,180,99,5,7,1,0
2024-06-01,2024-07-20,49,Economy,377.56,366.04,91.02,180,105,5,7,1,0
2024-07-19,2024-07-20,1,Economy,441.06,536.43,84.47,180,127,5,7,1,0
2024-01-24,2024-07-22,180,Economy,259.99,325.56,93.07,180,7,0,7,0,0
2024-01-26,2024-07-22,178,Economy,267.3,192.09,89.36,180,5,0,7,0,0
2024-01-28,2024-07-22,176,Economy,259.7,299.79,94.13,180,11,0,7,0,0
2024-02-03,2024-07-22,170,Economy,267.66,300.54,93.2,180,14,0,7,0,0
2024-02-04,2024-07-22,169,Economy,274.03,274.3,89.75,180,20,0,7,0,0
2024-02-05,2024-07-22,168,Economy,276.54,309.58,89.54,180,27,0,7,0,0
2024-02-11,2024-07-22,162,Economy,295.76,379.93,92.2,180,33,0,7,0,0
2024-02-17,2024-07-22,156,Economy,278.98,182.78,88.4,180,39,0,7,0,0
2024-03-04,2024-07-22,140,Economy,292.91,277.69,89.94,180,51,0,7,0,0
2024-03-25,2024-07-22,119,Economy,310.77,328.92,79.39,180,19,0,7,0,0
2024-04-08,2024-07-22,105,Economy,319.94,324.9,88.53,180,26,0,7,0,0
2024-04-17,2024-07-22,96,Economy,340.75,384.91,93.61,180,30,0,7,0,0
2024-05-08,2024-07-22,75,Economy,371.71,491.34,86.86,180,36,0,7,0,0
2024-05-21,2024-07-22,62,Economy,366.32,368.64,90.62,180,44,0,7,0,0
2024-05-23,2024-07-22,60,Economy,367.48,375.1,93.53,180,54,0,7,0,0
2024-05-25,2024-07-22,58,Economy,412.42,349.09,88.26,180,65,0,7,0,0
2024-05-28,2024-07-22,55,Economy,353.38,367.23,97.7,180,77,0,7,0,0
2024-06-05,2024-07-22,47,Economy,390.54,478.29,103.4,180,56,0,7,0,0
2024-06-06,2024-07-22,46,Economy,412.57,432.3,97.25,180,64,0,7,0,0
2024-06-10,2024-07-22,42,Economy,404.97,471.94,96.5,180,85,0,7,0,0
2024-06-11,2024-07-22,41,Economy,424.41,438.42,99.66,180,68,0,7,0,0
2024-06-12,2024-07-22,40,Economy,424.94,402.85,91.22,180,91,0,7,0,0
2024-06-30,2024-07-22,22,Economy,396.48,414.84,87.33,180,82,0,7,0,0
2024-07-12,2024-07-22,10,Economy,440.03,440.52,98.69,180,96,0,7,0,0
2024-01-30,2024-07-23,175,Business,757.76,733.85,93.39,40,5,1,7,0,0
2024-02-08,2024-07-23,166,Business,856.47,766.95,84.73,40,5,1,7,0,0
2024-03-04,2024-07-23,141,Economy,290.02,254.05,85.8,180,8,1,7,0,0
2024-03-14,2024-07-23,131,Economy,303.84,284.83,85.54,180,14,1,7,0,0
2024-03-15,2024-07-23,130,Business,901.42,968.32,85.99,40,8,1,7,0,0
2024-03-17,2024-07-23,128,Economy,299.04,374.16,91.14,180,22,1,7,0,0
2024-03-20,2024-07-23,125,Economy,318.41,282.52,91.28,180,30,1,7,0,0
2024-03-26,2024-07-23,119,Economy,336.85,350.64,88.23,180,36,1,7,0,0
2024-04-19,2024-07-23,95,Business,1164.24,1406.3,91.29,40,10,1,7,0,0
2024-05-02,2024-07-23,82,Economy,336.44,406.36,88.31,180,42,1,7,0,0
2024-05-09,2024-07-23,75,Business,1248.55,1361.99,93.43,40,12,1,7,0,0
2024-05-15,2024-07-23,69,Business,1146.77,1048.09,97.86,40,15,1,7,0,0
2024-05-16,2024-07-23,68,Economy,399.64,427.79,89.83,180,46,1,7,0,0
2024-06-06,2024-07-23,47,Business,1226.23,1027.32,81.64,40,18,1,7,0,0
2024-06-12,2024-07-23,41,Economy,395.46,327.88,94.53,180,50,1,7,0,0
2024-06-12,2024-07-23,41,Business,1208.46,1186.78,103.94,40,22,1,7,0,0
2024-06-13,2024-07-23,40,Business,1291.33,1239.46,88.1,40,26,1,7,0,0
2024-06-19,2024-07-23,34,Business,1316.53,1456.01,85.74,40,30,1,7,0,0
2024-06-20,2024-07-23,33,Economy,418.43,627.28,88.49,180,55,1,7,0,0
2024-06-24,2024-07-23,29,Business,1385.08,1593.8,91.55,40,32,1,7,0,0
2024-06-29,2024-07-23,24,Economy,447.32,388.77,89.2,180,60,1,7,0,0
